player_id,aces_per_svpt,df_rate,first_serve_in_pct,first_serve_won_pct,second_serve_won_pct,bp_faced_per_match,bp_saved_pct,return_points_won_pct,bp_converted_pct,win_rate,avg_rank,matches_played,rank_band,aces_per_svpt_zscore,df_rate_zscore,first_serve_in_pct_zscore,first_serve_won_pct_zscore,second_serve_won_pct_zscore,bp_faced_per_match_zscore,bp_saved_pct_zscore,return_points_won_pct_zscore,bp_converted_pct_zscore
104542,0.1393295556093242,0.03042480433819584,0.5982337959109623,0.7880472813369056,0.5304923433969235,5.081967213114754,0.6751100751100751,0.318503945507943,0.3665480848516563,0.5081967213114754,114.26229508196721,61,low,0.9756237593481021,-0.7133645909557563,-0.4317380507362774,1.5674095122620275,1.1757058501851547,-1.45996977543325,1.818405076802862,-0.8478287394101629,-0.7686676447005677
104545,0.24564539541880023,0.024885288584393744,0.6978461598498187,0.7937066182929539,0.5639362642489586,3.463687150837989,0.6930759356084032,0.2878235353476316,0.30237123125321885,0.553072625698324,25.05586592178771,179,top,3.9140615091469417,-0.8233027799800564,1.9960249619577919,1.4128560590161663,1.3524386468133507,-2.2116208327828457,2.444865672509221,-3.324219654738506,-3.3647817706437437
104607,0.08810259838217183,0.025176670521246985,0.5970171259761599,0.7692533376844202,0.5022892109280334,6.186046511627907,0.673354908979909,0.3835124370230951,0.43614499195894546,0.627906976744186,53.74418604651163,43,high,-0.15369904471104698,-0.9167489336872723,-0.5617008654063007,1.0037899284544167,-0.09798889772495459,-0.31881637548789693,2.1171172826498488,1.6020716980320486,1.0877240200193663
104665,0.02021337033954071,0.044515908908865406,0.6374315006166078,0.6420732397515141,0.4594811304295774,8.54,0.5556593416587414,0.3676000046018156,0.43657064553803687,0.3,106.52,50,low,-1.4556809168341922,0.7086528263352786,0.6422213699526959,-1.684239719027488,-1.4174372224161527,1.3676914489362852,-0.7330048490030654,1.1737213580520929,0.7979201884129077
104731,0.18630419904311554,0.033958186805101834,0.6356060697287387,0.7924873949193365,0.528835218810207,4.990566037735849,0.6543406285072951,0.32729159224528287,0.3571476633332304,0.5943396226415094,46.85849056603774,106,high,2.0749730916191877,-0.29244038998646465,0.8178473887485965,1.6247443670237465,0.9107727149154825,-1.587831331268876,1.6284686625347526,-1.0549952768164175,-1.3782692080996508
104745,0.07007120549838938,0.030892272949997412,0.6412495008353079,0.7583901500941336,0.567338086112044,5.353383458646617,0.6380741390862849,0.3987741452312856,0.4531772694083922,0.7819548872180451,22.39097744360902,133,top,-0.48294849225492265,-0.2932213467884033,0.2769608420342878,0.5263708673915641,1.4708135727535354,-0.4975490226111603,0.9429279799234975,1.379018811966373,0.9520537110431395
104755,0.07322189713866115,0.0347516667569448,0.6075885147027985,0.7247064650959347,0.5094280134794202,6.42,0.5724894313573041,0.34555680331641286,0.39543648782779217,0.48,56.36666666666667,150,high,-0.49141456062174477,-0.23602913967635172,-0.1837754949858544,-0.1867717534128549,0.17328917941652755,-0.07047231451402966,-0.4750279488525885,-0.19175870828855782,-0.18303914704804866
104792,0.10576222398689844,0.055279970674140526,0.6178014878404036,0.7381322829506755,0.5077894883985922,5.596059113300493,0.6051928317947226,0.3767782764170644,0.41620161113777604,0.6403940886699507,55.76847290640394,203,high,0.24708378630579272,1.2233994042021972,0.18133657835956735,0.17204724681737468,0.11102440460653142,-0.9450941345568421,0.36541781609931273,1.28380690104573,0.4651682588769141
104871,0.10648913968219817,0.05443006727334065,0.6164368740178496,0.7405155255660086,0.4857098795602198,7.0,0.5951442917074113,0.3290033704919909,0.37773943687809236,0.4731182795698925,79.3225806451613,93,mid,0.7333549213490139,1.2613434339057121,-0.017716344625097562,0.6966211204036523,-0.8106281493986972,0.23110054829189133,0.24970184983511354,-1.1106854273668683,-0.8470190119199943
104898,0.08856873656612563,0.03880493791250413,0.5687373523716925,0.7344974854920774,0.4928808705151279,7.542857142857143,0.5724227113716732,0.3452317126656484,0.4264609593949735,0.44285714285714284,81.28571428571429,70,mid,0.19944158264341308,0.19658857593851217,-1.572444393584526,0.5323209979692597,-0.4969909845034442,0.9043376886452797,-0.2870388252179069,-0.1949664687347433,0.8727686739412249
104918,0.08049913986454839,0.03521863288285511,0.5830986168603542,0.7308883332988377,0.49558369715234984,6.920863309352518,0.5847543538333012,0.36757738248987637,0.38988047645919277,0.5035971223021583,139.22302158273382,139,low,-0.2251758177880024,-0.22959075677374977,-0.8464196819000983,0.2941636157265373,-0.09906626537682162,0.043710353539624304,-0.11154945305223138,1.1727898834400865,-0.2466610163866301
